label,data
0,"for the future , one hopes mr . plympton will find room for one more member of his little band , a professional screenwriter . "
0,"this is a labor of love , and while it may not be slick , it is an endearing look at one man's selflessness and one team's determination . "
1,they do this by planning india's biggest bank heist and then de-camping with the loot . 
0,"williams creates a stunning , taxi driver-esque portrayal of a man teetering on the edge of sanity . "
1,"each has their reason for wanting to be there - fame , money , adventure . "
1,"arcangel and his son travel to hometown , the familiy house looks abandoned , only isabel , a misterious old woman , is there . "
1,"they've known each other since they met as children , when both discovered hip-hop for the first time . "
1,"the military team must shut down the computer and get out , fighting their way past zombies , mutants , and the computer itself , before the virus escapes and infects the rest of the world . "
0,"can't get enough of libidinous young city dwellers ? try this obscenely bad dark comedy , so crass that it makes edward burns' sidewalks of new york look like oscar wilde . "
1,what if fate intervened and hitler was forced into hiding in post-war london ? 
1,"bret packard is rich , famous , good-looking , and set to win his fourth championship ring . "
1,big-shot executive robert stiles' car is damaged when parked at the lodge . 
1,the crew of the enterprise ( picard and company ) find themselves on planet romulus and eventually discover a threat to the earth . 
0,"the principals in this cast are all fine , but bishop and stevenson are standouts . "
1,"she falls in love with a successful magician , whose life she has destroyed just by doing her job . "
0,its aims are modest -- to make kids laugh as cuba gooding falls down a lot and to show how thrilling sled dogs are -- and it achieves them . 
1,"but can handsome convince his pals to pull off one last , great cheat with him and outsmarting stark and the system , even if it means possibly destroying their friendships ? "
0,"straightforward and old-fashioned in the best possible senses of both those words , possession is a movie that puts itself squarely in the service of the lovers who inhabit it . "
0,"watching les destinées , whose pace may not be for everyone , is to be virtually part of the creative process . "
0,"too stagey , talky -- and long -- for its own good . "
0,the kind of movie that seduces you into becoming putty in its manipulative card-sharking hands and making you enjoy being taken in by its shameless contrivance . 
1,"daphne must attempt to fit in with the social requirements demanded of her , while also getting to know her father , dealing with his territorial other daughter , and maintaining her own self-identity . "
1,a cold-hearted judge finds out when a seemingly crazy young couple break into his house and take him captive . 
0,"the film's plot may be shallow , but you've never seen the deep like you see it in these harrowing surf shots . "
0,curling may be a unique sport but men with brooms is distinctly ordinary . 
0,"a resonant tale of racism , revenge and retribution . "
0,"cassavetes thinks he's making dog day afternoon with a cause , but all he's done is to reduce everything he touches to a shrill , didactic cartoon . "
0,"serry does a fine job of capturing the climate of the times and , perhaps unwittingly , relating it to what is happening in america in 2002 . but hard-to-believe plot twists force the movie off track in its final half hour . "
1,but he strongly believed testing was needed for all actors &#38 ; actresses in the porn industry . 
1,"many cannot hold a job , or choose not to . "
0,"while not quite "" shrek "" or monsters , inc . "" , it's not too bad . it's worth taking the kids to . "
0,"inherently caustic and oddly whimsical , the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss . "
0,"'estupendamente actuada , sumamente emotiva y profundamente humana , es una experiencia fílmica imposible de olvidar'"
1,the super 16mm black and white film was shot in a remote farm in argentina . 
0,every sequel you skip will be two hours gained . consider this review life-affirming . 
0,it somehow managed to make its way past my crappola radar and find a small place in my heart
0,"it's a more believable scenario for infidelity than most such movies , and aniston gives her all to the role . "
1,"four friends - one summer - an italian-american neighborhood in yonkers , ny . "
0,a delightful entree in the tradition of food movies . 
0,"mostly honest , this somber picture reveals itself slowly , intelligently , artfully . "
0,"prancing his way through the tailor-made part of a male hooker approaching the end of his vitality , jagger obviously relishes every self-mocking moment . "
1,"to complete the deal , he must bring a young american hustler boy ( who is taken to rio not knowing that he'll be killed in a snuff film ) . "
1,"the film focuses on fatal ( nora zimmett ) , a former heroin addict who , having embraced this dark lifestyle , decides to leave her "" family "" and break free from the goth world with the help of her college tutor tom ( jeff marchelletta ) . "
0,the movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances . 
0,notorious c . h . o . has oodles of vulgar highlights . 
0,"throughout all the tumult , a question comes to mind : so why is this so boring ? "
0,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . "
0,a compelling motion picture that illustrates an american tragedy . 
1,fraud feathers and fairies ( one of the stories from the 'red rock' trilogy of stage plays ) is based on the california gold rush era in the mythical town of red rock . 
0,"here , adrian lyne comes as close to profundity as he is likely to get . "
0,"the touch is generally light enough and the performances , for the most part , credible . "
0,it's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex . 
1,a hitler youth is apprentice painter engaged in the production of tank decoys ; a chinese red guard ballet dancer confronts the communist hierarchical order through her dance ; a ny film maker uses the symbol of freedom to sell her publicity ; three stories . . . 
0,"swims in mediocrity , sticking its head up for a breath of fresh air now and then . "
1,"their life becomes less ordinary when they encounter herb , a mischievous and malevolent geek . "
1,later that week he put the scenes together in an effort to wrap his head around it all . 
0,"i stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights . "
1,"johnathan accepts and learns the ropes of rollerball : the players are on rollerblades , trying to bring a heavy metal ball into a high goal . "
0,"with the dog days of august upon us , think of this dog of a movie as the cinematic equivalent of high humidity . "
1,"in the 1870s , jacobina , daughter of german immigrants to southern brazil , starts to break with both the catholic and lutheran churches to preach body healing through soul cleansing . "
0,eric byler's nuanced pic avoids easy sentiments and explanations . . . 
0,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . "
0,a simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them . 
1,"as they struggle to get out of the country and fight to stay alive , they find a special love and compassion from which emerges their ultimate moral and spiritual redemption . "
1,"in a small fishing village an established fishmonger , davis , starts to have his supply bought from under him by new boy alan leech . "
0, . . . liotta is put in an impossible spot because his character's deceptions ultimately undo him and the believability of the entire scenario . too bad . 
0,a low-key labor of love that strikes a very resonant chord . 
1,"certain that there's only one way to find out the truth , rachel returns to the hospital . "
1,he still lives in his new york city orphanage well after the usual age of release . 
0,"there's enough science to make it count as educational , and enough beauty to make it unforgettable . "
1,"as a result of this unfortunate circumstance , ella cannot refuse any command , and is often left at the mercy of unscrupulous personalities . "
1,"when mcconaughey's girlfriend ( played by kate beckinsale ) becomes pregnant , the pair are fearful that the baby will inherit the oldman gene . "
0,heaven is a haunting dramatization of a couple's moral ascension . 
1,but cousin roberto isn't the tough guy they'd expected . 
1,"instead of being the happy father-in-law , shocked jack attempts to kill himself back in las vegas as he realizes patricia's rejection . "
1,ira member bobby sands is imprisoned in northern ireland . 
0,"the delicious trimmingsarrive early and stay late , filling nearly every minutewith a lighthearted glow , some impudent snickers , and a glorious dose of humankind's liberating ability to triumph over a scrooge or two . "
0,"what bloody sunday lacks in clarity , it makes up for with a great , fiery passion . "
0,a film worthy of comparison to truffaut's best cinematic poems . 
0,"long before it's over , you'll be thinking of 51 ways to leave this loser . "
0,"featuring a dangerously seductive performance from the great daniel auteuil , "" sade "" covers the same period as kaufmann's "" quills "" with more unsettlingly realistic results . "
0,the film's thoroughly recycled plot and tiresome jokes . . . drag the movie down . 
0,"strong stuff , minus the upbeat sentimentality of last year's oscar-winner . in that respect , it may be an even more important film . "
0,"it's a fascinating look into what spielberg truly loves , but it's not so much a masterpiece as a nice milestone . "
0,"merely as a technical , logistical feat , russian ark marks a cinematic milestone . "
1,a young great gatsbyish hip hopper named summer g falls for a middle to upper class sister while in college . 
0,"just a kiss wants desperately to come off as a fanciful film about the typical problems of average people . but it is set in a world that is very , very far from the one most of us inhabit . "
1,"events go from tragic to dangerous as racism , paranoia , and a secret mistress come into play . "
1,"soon she finds herself in the most bizarre situations like doing "" harry &#38 ; sally "" 's famous faked orgasm scene , judging everyone , starting fights and visiting the theatre to find out her boyfriend is "" doing "" other girls on stage . "
1,"denied political-prisoner-of-war status , he initiates a hunger strike . "
0,"abandon spends 90 minutes trying figure out whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed . the only problem is that , by the end , no one in the audience or the film seems to really care . "
1,will god let her fall or give her a new path ? 
0,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . "
0,"none of this is meaningful or memorable , but frosting isn't , either , and you wouldn't turn down a big bowl of that , would you ? "
0,"even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern . "
0,"this crafty little mystery/thriller deserves a wider audience -- if for no other reason than its attention to period detail , its subtlety and its emphasis on mood . "
1,"bound and determined to end their contentious relationship once and for all , melanie sneaks back home to alabama to confront her past , only to discover that you can take the girl out of the south , but you can never take the south out of the girl . "
0,"a beguiling , slow-moving parable about the collision of past and present on a remote seacoast in iran . "
0,it's one heck of a character study -- not of hearst or davies but of the unique relationship between them . 
1,"a comic tale about the end of the summer in ireland , 2001 , where 5 boys and 5 girls are out to end the summer with a bang before heading back to school to sit the final exams , only to be thwarted by comic mishappenings . "
1,"stifler plans to throw the ultimate bachelor party , and finch is not for letting stifler steal the maid of honor , who happens to be michelle's sexy younger sister , cadence . "
0,"rises and falls on the strength of its individual episodes . mostly , it rises , though its extreme length ill suits its anecdotal structure ( or perhaps vice versa ) . "
1,"tom is a charismatic late-night radio talk show host , whose unconventional upbringing has made him a little too quick to fall in love and marry , resulting in three divorces before the age of 40 . "
1,an enterprising jokester is a member of a local bowling club purely for the purpose of renting out his car park space to nearby workers . 
1,and does he feel the same way about daniel ? 
1,andrew moves to a small town way up north to isolate himself from the rest of the world . 
0,sort of an existential version of a seinfeld episode . 
0,"sandler has played weirdos for zany comic effect , and it's interesting to finally see him play one in a relatively subdued romantic dramedy . "
0,"this breezy caper movie becomes a soulful , incisive meditation on the way we were , and the way we are . "
0,"parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place . "
0,a domestic melodrama with weak dialogue and biopic cliches . 
0,"you feel like you're the one moving at 80 mph , not the street lugers . "
0,"well made but uninvolving , bloodwork isn't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery . "
0,"outside of burger's desire to make some kind of film , it's really unclear why this project was undertaken"
0,"a sloppy , amusing comedy that proceeds from a stunningly unoriginal premise . "
1,armed with $20 dollars and a backpack pastor william sets off on an adventure across the united states in an adventure that would change the lives of millions and test him beyond measure . 
0,the comedy death to smoochy is a rancorous curiosity : a movie without an apparent audience . 
0,an improvement on the feeble examples of big-screen poke-mania that have preceded it . 
1,during this time he becomes wracked by horrific and surreal visions that begin to fuel his work . 
0,manages in two minutes what malcolm lee's cousin spike's bamboozled couldn't in over two hours . 
1,lucy is a wannabe writer who hides behind a dead end job in her hometown . 
1,she hires karl to find her missing sister and karl soon finds himself drawn into a world of half-truths and lies as his simple missing-person case develops into a murder case that quickly becomes international in scope . 
1,may is a young strange girl who had a very disturbed childhood and does not still know the meaning of true friendship or love . 
0,"a winning crowd-pleaser with more than enough juice to crossover with fans of all stripes , regardless of whether they even know anything about soccer or not . "
0,"the film is faithful to what one presumes are the book's twin premises -- that we become who we are on the backs of our parents , but we have no idea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are . "
0,"nair doesn't use [monsoon wedding] to lament the loss of culture . instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions . "
1,"here lives grace ( lizzy mahon ) , salo jr . 's daughter , whom he and his equally bizarre wife ( christie sanford ) have enslaved through enforced drug addiction and psychic brainwashing . "
1,"as the death toll mounts , it falls to detective maria delgado - mistrusted outsider from madrid ( played by mira sorvino ) - to stop the bizarre killings . "
1,"in the surroundings of the bookstore , a lot of criminal , but also funny activities take place . "
0,so relentlessly wholesome it made me want to swipe something . 
1,"in 1949 , laura brown , a pregnant housewife , is planning a party for her husband , but she can't stop reading the novel 'mrs . "
0,"in adobo , ethnicity is not just the spice , but at the heart of more universal concerns . "
0,"in imax in short , it's just as wonderful on the big screen . "
1,"the book tells of murray , the old scot patriot , who has had his eyes torn out and his house taken away during the english invasion . "
0,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands . 
0,just isn't as weird as it ought to be . 
0,"while peterson and her ageless alter ego keep an ironic detachment from the melodramatics , there's no irony in the end-title dedication to price -- it obviously comes straight from the heart . "
0,possesses something rare : a degree of genuine reverence in its depiction of surfing as a sport and a subculture . 
0,"it's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . "
0,mark pellington's latest pop thriller is as kooky and overeager as it is spooky and subtly in love with myth . 
0,"with little visible talent and no energy , colin hanks is in bad need of major acting lessons and maybe a little coffee . "
0,"its and pieces of the hot chick are so hilarious , and schneider's performance is so fine , it's a real shame that so much of the movie -- again , as in the animal -- is a slapdash mess . "
0,the title helpfully offers the most succinct review of it you'll read anywhere . 
0,a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . 
0,"stitch is a bad mannered , ugly and destructive little * * * * . no cute factor here . not that i mind ugly ; the problem is he has no character , loveable or otherwise . "
0,two tedious acts light on great scares and a good surprise ending . 
1,"behind in rent , losing any real day jobs they have , they plan a bank robbery . "
0,sayles has an eye for the ways people of different ethnicities talk to and about others outside the group . 
1,"alex rose , a 23-year-old filmmaker arrives in hollywood , to pursue his dream . "
1,yanks tanks is a first look at the phenomenon of classic american cars in cuba . 
1,but sy discovers that the yorkins are not as perfect as they seem and becomes a man on a mission to expose the imperfections of the yorkin family at any cost . 
1,"when marisa's true identity is revealed , the two find that they are worlds apart , even though the distance separating them is just a subway ride between manhattan and the bronx . "
1,rachel is torn by her aversion to harper and her duty as an agent . 
0,"post 9/11 the philosophical message of "" personal freedom first "" might not be as palatable as intended . "
1,"joe is beaten up by some of johnny's buddies as a sign to leave him alone , and with this final act of freedom , johnny leaves the world of pool-sharking . "
1,"meanwhile , obi-wan kenobi continues to train the young jedi anakin skywalker , who fears that the jedi code will forbid his growing romance with amidala . . . "
1,"while everybody else sweats and frets , jim's dad is cool while giving advice and getting ready for one of the best days of his life . "
1,"joanna , a young wife and mother , moves from manhattan to the upper-class suburb of stepford , connecticut . "
1,"also , anthony is black and victoria is white , which doesn't sit well with michael , anthony's best friend since childhood and a surrogate older brother . "
1,"julia roberts , blair underwood , david duchovny , brad pitt ( cameoing as himself ) , david hyde pierce , catherine keener , and terence stamp are reason enough to see the film , which is billed as a "" movie about movies for people who love movies . "" "
0,"my little eye is the best little "" horror "" movie i've seen in years . "
0,a heartening tale of small victories and enduring hope . 
0,tsai ming-liang's ghosts are painfully aware of their not-being . 
1,guy mann has been cursed since birth with blue skin . 
1,"and francis promises , that after the casino is built , he will have time for children . "
0,"a mawkish , implausible platonic romance that makes chaplin's city lights seem dispassionate by comparison . "
1,"as a young writer , her fun loving , witty and kind personality represent everything that rio is not . "
0,"the film's sharp , often mischievous sense of humor will catch some off guard . . . "
0,"the film's 45-minute running time stops shy of overkill , though viewers may be more exhausted than the athletes onscreen . "
1,"the controversial bad-boy of comedy delivers a piercing look at his life , lifting the metaphorical smokescreen that he feels has clouded the public view , commenting on everything from the dangers of smoking to the trials of relationships , and unleashing a nonstop litany of raucous anecdotes , stinging social commentary and very personal reflections about life . "
0,"it throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , "" look at this ! this is an interesting movie ! "" but the film itself is ultimately quite unengaging . "
1,"becoming fast friends , they soon both moved with their families near coney island , where they became active community leaders . "
0,it's like a rap rashomon . there's a million different stories here . 
0,"birthday girl is an amusing joy ride , with some surprisingly violent moments . "
0,"fans of the tv series will be disappointed , and everyone else will be slightly bored . "
0,don't expect any surprises in this checklist of teamwork cliches . . . 
1,"before she drowns , the baby is rescued by manny and sid . "
1,"thought visible and seemingly accessible , every attempt to enter this island has resulted in disaster . "
1,"stripped of his driving privileges for years , and with failing eye sight , eagle steals away in his late wife's old lincoln and heads cross-country to pete's rescue . "
1,his reins in the countryside around the happy forest surpassed the sporadic attacks by the evil knight . 
0,i didn't believe for a moment in these villains or their plot . 
0,"the twist that ends the movie is the one with the most emotional resonance , but twists are getting irritating , and this is the kind of material where the filmmakers should be very careful about raising eyebrows . "
1,"when crystal's infidelities become overwhelming , kali kicks her out . "
0,"i still can't relate to stuart : he's a mouse , for cryin' out loud , and all he does is milk it with despondent eyes and whine that nobody treats him human enough . "
0,"a 94-minute travesty of unparalleled proportions , writer-director parker seems to go out of his way to turn the legendary wit's classic mistaken identity farce into brutally labored and unfunny hokum . "
1,"fearful of the repercussions on his already messed up life , greg flees the scene and manages to hide his clunky damaged truck on the nearby overgrown farm of martha thompson , an aging grouchy widow who lives by the scriptures , ideas of traditional family and her trusty shotgun . "
0, . . . digs beyond the usual portrayals of good kids and bad seeds to reveal a more ambivalent set of characters and motivations . 
0,"unlike trey parker , sandler doesn't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself . "
0,"as his circle of friends keeps getting smaller one of the characters in long time dead says 'i'm telling you , this is f * * * ed' . maybe he was reading the minds of the audience . "
1,"the following morning , cadmus discovers the terrible aftermath : the still-raving agave dancing through the woods , her dead son's head clutched in her hands . "
0,a raunchy and frequently hilarious follow-up to the gifted korean american stand-up's i'm the one that i want . 
0,"a puzzle whose pieces do not fit . some are fascinating and others are not , and in the end , it is almost a good movie . "
1,"he arrives in the small welsh town , unsettling the life of his ex-lover ( redgrave ) while inspiring his newfound daughter to follow in his footsteps with a musical career of her own , against the wishes of her mother . "
1,"cruise's character has the tables turned on him when he is accused of a future crime and must find out what brought it about and stop it before it can happen in the year 2054 , a so-called "" pre-crime division "" is working around washington , dc . "
1,"shortly thereafter , kilo is involved in a drug deal with a wired frat boy that goes bad and he is imprisoned . "
1,he is in search for his salvation and his son salvation from a family curse . 
0,you'd think by now america would have had enough of plucky british eccentrics with hearts of gold . yet the act is still charming here . 
1,a path that will lead to the day in and day out drudgery of a soul-less survival or a path that will lead them down the road in pursuit their dreams . 
1,"we're all out there looking for true love-a very elusive thing indeed , and chance is no exception . "
1,"in the throes of falling for one another , they are soon forced to deal with the bitter realities of their lives prior to that chance encounter . "
0,"proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism . . . and still be a letdown if its twists and turns hold no more surprise than yesterday's weather report . "
0,a close-to-solid espionage thriller with the misfortune of being released a few decades too late . 
0,"it is a tough film to sit through , not out of any violence or perversion , but for its destitution . "
0,this action-thriller/dark comedy is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage . 
1,another more vicous gang known as the vipers is a possible threat to leon and bobby's efforts . 
1,"recently ordained a priest , 24-year-old father amaro is sent to a small parish church in los reyes , mexico to assist the aging father benito in his daily work . "
0,a movie that will wear you out and make you misty even when you don't want to be . 
1,the best laid plans of hung-over boys meet a florist with a cricket bat in this morning after adventure resulting in an unexpected outcome for all . 
1,"some trouble of a serrious nature is the hysterical tale of the last day of world war 2 , one unfortunate chance vought f4u corsair fighter plane , and the hillbillies' who are determined to fly it . "
1,"dizzy harrison is an unpopular , high school geek going through a hellish senior year . "
0,"sandler , in trusting his director , gives a performance that declares the star a genuinely fine actor . "
1,ghisu and rupi are now promoted as commanders of their new dalam . 
0,"if myers decides to make another austin powers movie , maybe he should just stick with austin and dr evil . "
0,nair does capture the complexity of a big family and its trials and tribulations . . . 
0,director jay russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning . 
1,"melissa , who will drag him into a world of passion and crime , will soon meet him . "
0,"this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker , but ayres makes the right choices at every turn . "
0,"an operatic , sprawling picture that's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . "
1,"hoping to win prize money offered by a local band contest , dewey forms a rock band with the kids in the class . "
0,"as a study of how the current corporate idiocy impacts one man's art , it's priceless . "
0,"a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative hollywood practices . "
1,now he is messing with forces from beyond the grave . 
1,"as he experiences each aberration , the artist enters an almost trance-like state , during which he paints what he sees . "
0,laggard drama wending its way to an uninspired philosophical epiphany . 
1,"luckily , this wouldn't be sabina's final contribution to psychoanalysis . "
1,"john klein ( richard gere ) , a washington newspaper reporter leaves his job after his wife ( debra messing ) dies to investigate strange reports , including psychic visions ( "" prophecies "" ) and sightings of winged creatures ( "" mothmen "" ) , in a small west virginia town , that may be the signs of an alien invasion of earth . . . "
0,the director has injected self-consciousness into the proceedings at every turn . the results are far more alienating than involving . 
0,dignified ceo's meet at a rustic retreat and pee against a tree . can you bear the laughter ? 
0,"pretend it's a werewolf itself by avoiding eye contact and walking slowly away . it's fun , but it's a real howler . "
0,family togetherness takes a back seat to inter-family rivalry and workplace ambition&#133 ; whole subplots have no explanation or even plot relevance . 
1,"when a regular fashion show goes horribly wrong , they are sucked into the nasty but irresistible underworld of bombay . "
1,"genetically engineered to be immune to the drug , miles' strange charisma draws claire to him , but when he brutally guns down a group of harmless dissidents , she begins to doubt she can really trust anyone . "
1,"exhausted and physically drained , they slowly pack up their equipment as the dawn light gradually builds and the emotional impact of the night's events deepens . "
0,"in his role of observer of the scene , lawrence sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature . "
1,"eagle is facing his own living hell 3 , 000 miles away in new jersey . "
1,archeology professor robert burns is on location leading an important dig in the ancient ruins on the far eastern chinese border . 
0,"warm in its loving yet unforgivingly inconsistent depiction of everyday people , relaxed in its perfect quiet pace and proud in its message . i loved this film . "
1,"confronted with the reality that jazz has limited commercial appeal , the story focuses on the band's battles with the music industry and one another to find respect and recognition without 'selling out' . "
0,it's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother/daughter pair . 
0,a sluggish pace and lack of genuine narrative hem the movie in every bit as much as life hems in the spirits of these young women . 
0,"kirshner and monroe seem to be in a contest to see who can out-bad-act the other . ( kirshner wins , but it's close . ) "
0,"ice age won't drop your jaw , but it will warm your heart , and i'm giving it a strong thumbs up . "
1,"however , the babies turned out to be both women . "
0,an enchanting spectacular for potter fans anxious to ride the hogwarts express toward a new year of magic and mischief . 
0,"leave it to the french to truly capture the terrifying angst of the modern working man without turning the film into a cheap thriller , a dumb comedy or a sappy melodrama . "
1,"it's sex and the city meets the wedding banquet for young san franciscan daniel chang , living at home with his clueless , traditional mother . "
0,an atonal estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding . 
1,"in this movie , steven seagal and ja rule get put in the "" new alcatraz "" apparently because ja rule kills a cop . "
0,"a good music documentary , probably one of the best since the last waltz . "
1,"the tabloids go crazy for the new girl on the cell block , and roxie finally becomes a star . "
0,at its best early on as it plays the culture clashes between the brothers . 
0,"an enthralling , playful film that constantly frustrates our desire to know the 'truth' about this man , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to . "
0,the grey zone gives voice to a story that needs to be heard in the sea of holocaust movies . . . but the film suffers from its own difficulties . 
0,"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years . "
1,"an observation and reflection on contemporary life in the uk from a director with unique eclectic vision , a poetical attempt at defining what it is to live in this country . "
1,"haris seems to be an all-american guy except that he creates strange installations of hanging ropes , and suffers from terrible visions- of himself as a child in afghanistan in traditional dress , of smoke and bombs , of his dead parents and the russian soldier who shot them during the soviet invasion . "
0,"despite its old-hat set-up and predictable plot , empire still has enough moments to keep it entertaining . "
0,"an invaluable historical document thanks to the filmmaker's extraordinary access to massoud , whose charm , cultivation and devotion to his people are readily apparent . "
1,but then everything changes when they discover the world's biggest nugget - worth many millions of dollars . 
1,kanna goes back to city to complete his final year but not before warning his loved ones that naxalisam is not good for them . 
0,"harvard man is a semi-throwback , a reminiscence without nostalgia or sentimentality . "
1,he soon finds himself plunged into a mystery only to find himself at the heart of it . 
0,"[reynolds] takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch . "
0,"impostor has a handful of thrilling moments and a couple of good performances , but the movie doesn't quite fly . for starters , the story is just too slim . "
0,the threat implied in the title pokémon 4ever is terrifying  like locusts in a horde these things will keep coming . 
0,little more than a super-sized infomercial for the cable-sports channel and its summer x games . 
0,how this one escaped the lifetime network i'll never know . 
1,"rodney boland is a professional hit man who "" services "" politicians and their wealthy backers . "
1,a disfigured pop star confronts the phenomenal devotion of her biggest fan . . . 
1,"incredibly , dionysus' unarmed women defeat pentheus' formidable royal army . "
0,together [time out and human resources] establish mr . cantet as france's foremost cinematic poet of the workplace . 
0,"essentially , the film is weak on detail and strong on personality"
0,chabrol has taken promising material for a black comedy and turned it instead into a somber chamber drama . 
0,"a graceful , contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined . "
0,"far from heaven is a dazzling conceptual feat , but more than that , it's a work of enthralling drama . "
0,"by the miserable standards to which the slasher genre has sunk , . . . actually pretty good . of course , by more objective measurements it's still quite bad . "
1,"'bloody magic' is the story of zack , an eleven year old school boy , who's family is visited by three debt collectors . "
1,"not that it's been easy - every day ben juggles countless hours in the pool ( training for a critical swim meet ) , with a job at the local hospital , and finding quality time with his high school sweetheart , amy . "
0,"a gem of a romantic crime comedy that turns out to be clever , amusing and unpredictable . "
1,"fame hungry roxie hart dreams of a life on the vaudville stage , and spends her nights jazzing it up in the bright lights of chicago , continually hoping that she'll find her lucky break , and be shot into 1920's stardom , so able to flee her boring husband amos . "
1,one day alice enters the shop with her little daughter . 
1,"to the horror of her friends and pumpkin's overprotective mother , carolyn falls in love , becoming an outcast in the process . "
1,"velma is aloof to roxie , however the prison warden mrs morton offers roxie the opportunity of representation by slick chicago lawyer billy flynn . "
1,"before they can win some money , a local mob boss , frank finnigan , sees the horse and steals it as payment for the gambling debt of tony , a local jockey and single parent . "
0,"as i settled into my world war ii memories , i found myself strangely moved by even the corniest and most hackneyed contrivances . "
0,"for all of the contemporary post-colonialist consciousness that kapur tries to bring to the four feathers , the oddest thing about the movie is how it winds up affirming the same damn moldy values the material has always held dear . "
1,"he enlists the support of other prisoners including crips , bloods and a very powerful jamaican mobster and is able to expand his drug empire . "
1,"they get away in their mini coopers , which are small enough to drive on sidewalks so they can make a clean get away before the traffic jam clears . "
0,the film is way too full of itself ; it's stuffy and pretentious in a give-me-an-oscar kind of way . 
0,"all right , so it's not a brilliant piece of filmmaking , but it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast . "
1,"once he leaves his chinese prison cell robert would rather enjoy his freedom back in the u . s . and keep his past behind him , but the tong catches up to him and threatens not only his life but that of his wife . "
0,romanek keeps adding flourishes -- artsy fantasy sequences -- that simply feel wrong . they cheapen the overall effect . 
0,"the secrets of time travel will have been discovered , indulged in and rejected as boring before i see this piece of crap again . "
1,"on their way back , they drive through death valley . "
1,simon is an angel who shows jordan a clear oath . 
1,there are only three u . s . states left . 
1,"but after sigmund freud's note ( above ) on the nefarious nature of females , the doctors hatched the theory of counter-transference to explain their feelings . "
1,the will factor vertically splits the gang in two . 
1,during the hunt fedot meets his love marusya - the magical bird-woman . 
1,"after chance brings them together they create , 'searching for mr right . com , "" a web site to locate husbands for marie and liz . "
0,kiarostami has crafted a deceptively casual ode to children and managed to convey a tiny sense of hope . 
0,"béart and berling are both superb , while huppert . . . is magnificent . "
0,"the director , mark pellington , does a terrific job conjuring up a sinister , menacing atmosphere though unfortunately all the story gives us is flashing red lights , a rattling noise , and a bump on the head . "
0,"it's a humble effort , but spiced with wry humor and genuine pathos , especially between morgan and redgrave . "
1,"clayton is then given a special assignment , to root out a suspected mole that has infiltrated the agency . "
0,"a hypnotic portrait of this sad , compulsive life . "
0,"the idea of 49-year-old roberto benigni playing the wooden boy pinocchio is scary enough . the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . "
1,"these two facts cause a chain of events that changes not only her life , but also that of her friends in a brutal way . . . "
1,"a go ! ! ! "" and the paper is dated with the year 2003 . "
0,"a great ending doesn't make up for a weak movie , and crazy as hell doesn't even have a great ending . "
1,"red and the boys embark on a road trip across the country , en route to a duct tape festival in the usa , where they intend to win first prize by creating a sculpture made of at least 50% duct tape . "
